variant_id,source_type,source_id,source_field,query_variant
5510,spot,420,description,成都博物馆值得逛吗？大概要玩多长时间？
5511,spot,411,travel_tips,刘氏庄园博物馆里的这个庄园，几点开门啊？早上几点能进去？
5512,spot,411,travel_tips,这个庄园的门票是单独买还是跟刘氏庄园一起的？大概多少钱一张？
5513,spot,411,travel_tips,从成都市区怎么坐车去大邑安仁镇的这个庄园？有直达的公交或大巴吗？
5514,spot,411,travel_tips,这个庄园带小朋友去逛有意思吗？大概能玩多久，会不会太无聊？
5515,spot,411,travel_tips,这个庄园跟刘氏庄园主馆比，哪个更值得看？里面主要看什么呀？
5516,spot,420,travel_tips,这个地方几点开门关门？
5517,spot,420,travel_tips,去建川博物馆聚落玩的时候顺便逛逛这个，要另外买门票吗？
5518,spot,420,travel_tips,从成都市区怎么坐车到大邑安仁镇的这个博物馆？
5519,spot,420,travel_tips,里面大概能逛多久，值不值得专门跑一趟？
5520,spot,420,travel_tips,带5岁小孩去合适吗，会不会太无聊？
5521,spot,425,description,成都的博物馆一般几点开门关门啊？
5522,spot,425,description,去成都博物馆要门票不，大概多少钱一张？
5523,spot,425,description,从春熙路怎么坐车去成都博物馆方便？
5524,spot,425,description,带五岁小朋友去成都博物馆逛，里面有适合娃玩的地方吗？
5525,spot,425,description,成都博物馆值不值得专门去一趟，大概能逛多久？
5526,spot,425,cultural_context,这个中航工业三线建设遗址几点开门？需要提前预约吗？
5527,spot,425,cultural_context,去那儿参观要门票不？大概多少钱一张？
5528,spot,425,cultural_context,这个航空工厂遗址具体在成都哪个位置？坐地铁或者公交怎么过去方便？
5529,spot,425,cultural_context,里面主要看啥子？是看老厂房和飞机模型吗？带小孩去逛会不会觉得无聊？
5530,spot,425,cultural_context,网上评价咋样？值不值得专门跑一趟？大概要逛多长时间？
5531,spot,420,cultural_context,请问私人收藏钱币博物馆几点开门关门呀？周末开不开？
5532,spot,420,cultural_context,这个博物馆门票好多钱一张？学生或者老人有优惠不？
5533,spot,420,cultural_context,私人收藏钱币博物馆在成都哪个位置哦？坐地铁或者公交怎么过去方便？
5534,spot,420,cultural_context,带六岁娃娃去逛这个钱币博物馆合适不？里面会不会太枯燥，娃儿看得懂不？
5535,spot,420,cultural_context,这个博物馆逛起来好玩吗？大概要耍好久？里面有没有讲解或者互动体验？
5536,spot,425,travel_tips,大邑县那个三线建设遗址改造的地方，几点开门？去之前必须要预约吗？
5537,spot,425,travel_tips,自驾去大邑县这个景点大概要开多久？山路好走不，停车方便吗？
5538,spot,425,travel_tips,这个三线建设遗址改造的门票多少钱一张？老人和小孩有优惠吗？
5539,spot,425,travel_tips,带小孩去大邑县这个历史遗址玩合适吗？里面有没有互动体验或者讲解？
5540,spot,425,travel_tips,大邑县这个三线建设遗址改造得怎么样？值不值得专门花半天时间跑一趟？
5541,spot,435,travel_tips,大邑建川博物馆聚落上午大概几点开门？参观要多久？
5542,spot,435,travel_tips,建川博物馆聚落门票多少钱一张？里面展品能拍照吗？
5543,spot,435,travel_tips,从成都市区怎么去大邑建川博物馆？坐大巴还是自驾方便？
5544,spot,435,travel_tips,建川博物馆聚落带10岁小孩去合适吗？会不会太枯燥？
5545,spot,435,travel_tips,建川博物馆聚落里面好玩吗？大概能逛几个小时？
5546,spot,436,description,成都的博物馆一般几点开门？需要提前预约吗？
5547,spot,436,description,去成都博物馆门票多少钱？学生或老人有优惠吗？
5548,spot,436,description,成都博物馆具体在哪个位置？坐地铁怎么去方便？
5549,spot,436,description,带5岁小孩去成都博物馆合适吗？里面有没有适合小朋友互动体验的展区？
5550,spot,436,description,成都博物馆好玩吗？大概逛下来要多久？里面有没有讲解服务？
5551,spot,435,cultural_context,飞虎奇兵博物馆早上几点开门？下午几点关门？
5552,spot,435,cultural_context,去飞虎奇兵博物馆的门票多少钱一张？老人和小孩有优惠吗？
5553,spot,435,cultural_context,飞虎奇兵博物馆具体在成都哪个位置？坐地铁或公交怎么过去方便？
5554,spot,435,cultural_context,这个博物馆里面好玩吗？大概逛多久能看完？值不值得专门跑一趟？
5555,spot,435,cultural_context,带小学的孩子去飞虎奇兵博物馆合适吗？会不会太闷或者看不懂？
5556,spot,435,description,成都那些科教文化场所一般几点开门关门啊？
5557,spot,435,description,带娃去这种科教文化的地方，门票大概好多钱一张？
5558,spot,435,description,从春熙路咋个坐车到这些科教文化场所哦？
5559,spot,435,description,除了看展览，里头有没有啥子互动项目或者好耍的体验？
5560,spot,435,description,这种地方适合带幼儿园的小朋友去不，会不会觉得无聊？
5561,spot,436,travel_tips,我想问下这个景点一般几点开门呀？上午去的话大概要逛多久呢？
5562,spot,436,travel_tips,门票是好多钱一张哦？有没有学生票或者老年票优惠？
5563,spot,436,travel_tips,这个地方具体在哪儿哦？坐地铁或者公交怎么过去方便不？
5564,spot,436,travel_tips,周末去人真的少吗？里面除了看豆瓣翻晒，还有啥子好耍的拍照点不？
5565,spot,436,travel_tips,带5岁的小娃娃去合适不？里面晒不晒，需不需要专门给他带水和帽子？
5566,spot,442,description,成都的博物馆一般几点开门，几点关门啊？
5567,spot,442,description,去成都博物馆门票多少钱，需不需要提前预约？
5568,spot,442,description,从春熙路怎么坐车去成都博物馆，大概要多久？
5569,spot,442,description,成都博物馆好玩吗，里面有没有特别值得看的展品？
5570,spot,442,description,带5岁小孩去成都博物馆合适吗，会不会太无聊？
5571,spot,442,cultural_context,华希昆虫博物馆几点开门？门票多少钱一张？
5572,spot,442,cultural_context,带小孩去华希昆虫博物馆好玩吗？大概能逛多久？
5573,spot,442,cultural_context,华希昆虫博物馆在哪个位置？坐地铁或者公交怎么过去方便？
5574,spot,442,cultural_context,里面除了看标本，有没有互动体验或者讲解活动？值不值得专门跑一趟？
5575,spot,442,cultural_context,华希昆虫博物馆适合老人或者对虫子有点怕的人去吗？会不会很无聊？
5576,spot,436,cultural_context,郫县豆瓣博物馆几点开门，门票多少钱一张？
5577,spot,436,cultural_context,这个豆瓣博物馆具体在哪儿，坐地铁或者公交怎么过去方便？
5578,spot,436,cultural_context,带小孩去郫县豆瓣博物馆好玩吗，有没有什么互动体验或者讲解？
5579,spot,436,cultural_context,去郫县豆瓣博物馆大概能逛多久，里面除了看发酵缸还有啥值得看的？
5580,spot,436,cultural_context,听说能看到日晒夜露的豆瓣酱，那边环境怎么样，适合老人慢慢逛不？
5581,spot,442,travel_tips,请问这个景点几点开门？门票20元是只收现金还是可以扫码支付？
5582,spot,442,travel_tips,这里具体在成都哪个位置？坐地铁或公交方便吗，下车后要走多远？
5583,spot,442,travel_tips,里面主要是看什么呀？昆虫标本多不多，大概能逛多久？
5584,spot,442,travel_tips,带5岁小孩去合适吗？室内会不会很冷，孩子会不会觉得无聊？
5585,spot,442,travel_tips,这个地方好玩吗？值不值得专门跑一趟，还是顺路去看看就行？
5586,spot,449,description,成都那些有名的景点一般几点开门关门啊？
5587,spot,449,description,去都江堰或者青城山门票多少钱一张？
5588,spot,449,description,从成都市区怎么坐车去熊猫基地最方便？
5589,spot,449,description,带小孩去成都科技馆或者动物园合适吗？
5590,spot,449,description,宽窄巷子和锦里哪个更好玩，值得专门去一趟吗？
5591,spot,449,travel_tips,这个公馆几点开门？上午去是不是人少点？
5592,spot,449,travel_tips,门票好多钱？是不是必须要买联票，能不能单独买？
5593,spot,449,travel_tips,带娃去逛合适不？里面那个民国生活展娃儿看得懂不？
5594,spot,449,travel_tips,这个地方咋个去方便？坐公交还是自己开车？停车好停不？
5595,spot,449,travel_tips,里头好不好耍？大概要逛好久？可以拍照不？
5596,spot,449,cultural_context,陈月生公馆几点开门？门票多少钱一张？
5597,spot,449,cultural_context,这个公馆在安仁古镇具体哪个位置？从成都坐车过去方便吗？
5598,spot,449,cultural_context,带小孩去陈月生公馆逛合适不？里面有没有互动体验或者讲解服务？
5599,spot,449,cultural_context,陈月生公馆里面主要看什么？大概逛多久能逛完？值不值得专门跑一趟？
5600,spot,449,cultural_context,去安仁古镇玩，陈月生公馆和旁边那些公馆比起来有啥不一样的？好不好玩？
5601,spot,459,cultural_context,尚义桥几点开门关门呢？晚上去能看夜景吗？
5602,spot,459,cultural_context,去尚义桥要买门票吗？大概多少钱一个人？
5603,spot,459,cultural_context,尚义桥具体在五凤溪古镇哪个位置？从成都市区开车过去大概要多久？
5604,spot,459,cultural_context,尚义桥那边好玩吗？除了看桥，周边还有啥可以一起逛的？
5605,spot,459,cultural_context,带小孩去尚义桥合适吗？桥好走不，有没有安全隐患？
5606,spot,459,description,成都的旅游景点一般几点开门关门啊？想安排一天逛两三个地方，时间上来得及不？
5607,spot,459,description,去成都那些热门景点玩一圈大概要花多少钱？有没有免费或者性价比高的推荐？
5608,spot,459,description,从春熙路出发去武侯祠和锦里，坐地铁还是公交方便？大概要多久？
5609,spot,459,description,带5岁的小朋友去成都玩，哪些景点比较适合亲子游，不会太累又有意思？
5610,spot,459,description,成都的宽窄巷子和锦里哪个更好玩？第一次去的话更推荐逛哪个？
5611,spot,459,travel_tips,尚义桥一般几点去比较好？逛一圈要多久啊？
5612,spot,459,travel_tips,过尚义桥要收门票不？还是免费随便走？
5613,spot,459,travel_tips,尚义桥具体在五凤溪古镇哪个位置？导航到哪儿方便？
5614,spot,459,travel_tips,下雨天去尚义桥安全吗？桥面是不是很滑？穿普通运动鞋行不行？
5615,spot,459,travel_tips,带家里老人和小孩去尚义桥走一走合适吗？桥会不会太窄不好走？
5616,spot,466,description,成都那些热门景点一般几点开门关门啊？想安排一天逛两三个地方，怕时间来不及。
5617,spot,466,description,去都江堰或者青城山门票大概多少钱一张？有没有学生票或者老人优惠？
5618,spot,466,description,从春熙路怎么去熊猫基地最方便？坐地铁还是打车，大概要多久？
5619,spot,466,description,宽窄巷子和锦里哪个更好玩？第一次来成都，时间有限只选一个去的话推荐哪个？
5620,spot,466,description,带5岁小孩去成都玩，武侯祠和杜甫草堂哪个更适合？里面走路多不多，有没有休息的地方？
5621,spot,466,cultural_context,城厢古城早上几点开门？门票多少钱一张？
5622,spot,466,cultural_context,从成都市区出发怎么去城厢古城最方便？坐地铁能到吗？
5623,spot,466,cultural_context,带小孩去城厢古城好玩吗？有没有适合亲子逛的路线？
5624,spot,466,cultural_context,城厢古城里面主要逛什么？古城墙和西街老宅大概要玩多久？
5625,spot,466,cultural_context,城厢古城游客评价怎么样？值不值得专门跑一趟？
5626,spot,492,description,成都那些风景名胜一般几点开门啊？
5627,spot,492,description,去这些景点玩一圈大概要花多少钱门票？
5628,spot,492,description,从春熙路怎么坐车去比较方便的风景名胜？
5629,spot,492,description,带小孩去这些地方合适吗，有没有适合亲子游的玩法？
5630,spot,492,description,网上说成都的风景名胜很值得逛，到底好不好玩，有没有推荐的路线？
5631,spot,492,travel_tips,这个地方几点开门？需要买门票吗？
5632,spot,492,travel_tips,从成都市区怎么过去最方便？坐车要多久？
5633,spot,492,travel_tips,带五岁的小娃娃去耍，路好不好走哦？有没有啥要注意的？
5634,spot,492,travel_tips,那边除了避暑，还有没有其他好玩的？逛半天够不够？
5635,spot,492,travel_tips,最近去人多不多？爬山累不累，穿普通运动鞋行不行？
5636,spot,466,travel_tips,成都那个古镇一般耍好久合适？春秋天去是不是要耍两三个小时？
5637,spot,466,travel_tips,这个古镇门票好多钱？里面那些老建筑像绣川书院要不要另外买票？
5638,spot,466,travel_tips,从青白江城区咋个坐公交过去？大概要坐好久到？
5639,spot,466,travel_tips,带五岁娃儿去逛这个古镇安逸不？有没有啥子要注意的，比如绣川书院周一还开不开？
5640,spot,466,travel_tips,古镇里头好不好耍？主要看些啥子？听说绣川书院要登记，是现场登记还是提前预约？
5641,spot,495,travel_tips,请问这个地方几点开门关门呀？
5642,spot,495,travel_tips,这个小镇的门票是免费的吗，还是说要收钱？
5643,spot,495,travel_tips,在山区的话，开车过去路好走不，会不会很危险？
5644,spot,495,travel_tips,带小孩去玩合适吗，有没有什么要注意的？
5645,spot,495,travel_tips,夏天去避暑听说不错，具体有什么好玩的，大概能玩多久？
5646,spot,492,cultural_context,泰安古镇早上几点开门？要不要门票？
5647,spot,492,cultural_context,从成都市区怎么坐车去泰安古镇？大概要多久？
5648,spot,492,cultural_context,青城后山脚下的泰安古镇好玩吗？里面主要逛些什么？
5649,spot,492,cultural_context,带小孩去泰安古镇方便吗？路好不好走，有没有适合小朋友玩的？
5650,spot,492,cultural_context,泰安古镇里的泰安寺现在还能进去烧香吗？附近吃饭方便不？
5651,spot,495,cultural_context,斜源共享小镇几点开门，晚上去能逛吗？
5652,spot,495,cultural_context,去斜源共享小镇要门票不，里面消费大概多少钱一个人？
5653,spot,495,cultural_context,从成都市区怎么坐车去斜源共享小镇，要多久？
5654,spot,495,cultural_context,斜源共享小镇好不好耍，主要看啥子特色，值不值得专门跑一趟？
5655,spot,495,cultural_context,带5岁娃儿去斜源共享小镇合适不，有没有亲子能耍的项目？
5656,spot,495,description,成都那些风景名胜一般几点开门啊？我想早点去避开人流。
5657,spot,495,description,去成都的风景名胜玩，门票大概多少钱一张？有没有学生票或者套票？
5658,spot,495,description,从春熙路出发，怎么坐车去都江堰或者青城山这些风景名胜？大概要多久？
5659,spot,495,description,带家里老人和小孩去成都的风景名胜，像武侯祠、杜甫草堂这种，逛起来累不累？有没有平路或者电瓶车？
5660,spot,495,description,成都周边哪个风景名胜最适合一日游？除了看景色，有没有什么好玩的体验项目，值不值得专门跑一趟？
5661,spot,498,description,成都那些热门景点一般几点开门关门啊？
5662,spot,498,description,去成都旅游，像宽窄巷子、武侯祠这些景点门票大概多少钱？
5663,spot,498,description,从春熙路怎么坐车去都江堰景区？大概要多久？
5664,spot,498,description,带5岁小孩去成都玩，哪个景点最合适？有没有亲子路线推荐？
5665,spot,498,description,成都的青城山和峨眉山哪个更好玩？一天时间够不够？
5666,spot,498,travel_tips,请问这个地方几点开门呀？是不是全天都能进？
5667,spot,498,travel_tips,这里要门票吗？还是免费进去的？
5668,spot,498,travel_tips,我想问下这个公园具体在哪儿，坐地铁能到不？
5669,spot,498,travel_tips,那边好玩吗？主要能玩些啥项目，有没有极限运动那种？
5670,spot,498,travel_tips,带5岁小孩去合适吗？需要自己带护具和水吗？
5671,spot,501,description,成都的公园一般早上几点开门？晚上会关门吗？
5672,spot,501,description,去成都的公园玩要买门票吗，大概多少钱一个人？
5673,spot,501,description,从春熙路怎么坐地铁或公交去人民公园？
5674,spot,501,description,带5岁小孩去成都哪个公园最合适，有游乐设施吗？
5675,spot,501,description,成都的公园里除了散步拍照，还有啥好玩的？听说有茶馆和相亲角是真的吗？
5676,spot,501,travel_tips,请问早上几点开门啊？要不要门票？
5677,spot,501,travel_tips,这地方在哪儿，怎么去最方便？骑车还是走路逛比较好？
5678,spot,501,travel_tips,带5岁小孩去合适吗？里面有没有卖水和小吃的地方？
5679,spot,501,travel_tips,全程走下来大概要多久？如果只逛一段的话推荐哪段？
5680,spot,501,travel_tips,春秋去最好吗？夏天去会不会很晒，需要带什么装备不？
5681,spot,498,cultural_context,交子极限运动公园早上几点开门，晚上开到好久喃？
5682,spot,498,cultural_context,去交子极限运动公园耍要买门票不，还是免费随便进？
5683,spot,498,cultural_context,交子极限运动公园具体在哪儿，坐地铁几号线能到，出站咋个走？
5684,spot,498,cultural_context,那个公园里头滑板和攀岩的场地好不好耍，有没有专业教练带？
5685,spot,498,cultural_context,带6岁的小朋友去交子极限运动公园合适不，有没有儿童能玩的区域？
5686,spot,501,cultural_context,桂溪生态公园每天几点开门关门，晚上去逛安不安全？
5687,spot,501,cultural_context,这个公园要门票吗，进去骑车或者租车大概多少钱？
5688,spot,501,cultural_context,从春熙路坐地铁怎么去桂溪生态公园，出站后要走多远？
5689,spot,501,cultural_context,带5岁小孩去桂溪生态公园玩，有没有儿童游乐设施或者适合野餐的地方？
5690,spot,501,cultural_context,桂溪生态公园到底好不好耍？跟青龙湖比哪个更值得去，主要看什么景色？
5691,spot,508,cultural_context,交子公园2期早上几点开门，晚上几点关门？
5692,spot,508,cultural_context,去交子公园2期要门票吗，大概多少钱一个人？
5693,spot,508,cultural_context,交子公园2期具体在哪儿，坐地铁几号线能到？
5694,spot,508,cultural_context,交子公园2期里面有什么好玩的，适合带小孩去逛逛不？
5695,spot,508,cultural_context,交子公园2期值不值得专门跑一趟，大概能玩多久？
5696,spot,508,description,成都的公园一般早上几点开门，晚上几点关门呢？
5697,spot,508,description,去成都的公园玩要买门票吗，大概多少钱一个人？
5698,spot,508,description,从春熙路坐地铁怎么去人民公园，大概要多久？
5699,spot,508,description,带5岁的小孩去成都的公园玩，有没有适合亲子活动的项目？
5700,spot,508,description,成都哪个公园最好玩，本地人平时都去那儿散步喝茶吗？
5701,spot,508,travel_tips,请问这个公园几点开门关门？要门票不？
5702,spot,508,travel_tips,周末想带娃去放风筝，那边人多不多？适合小朋友玩吗？
5703,spot,508,travel_tips,这个地方具体在哪儿？坐地铁或者公交怎么过去方便？
5704,spot,508,travel_tips,环湖走一圈大概要多久？里面能不能搭帐篷野餐？
5705,spot,508,travel_tips,这个季节去逛怎么样？草坪让不让踩，会不会被赶？
5706,spot,509,description,成都那些著名的风景名胜一般几点开门关门啊？我想安排一天逛两三个地方。
5707,spot,509,description,去成都旅游，像武侯祠、宽窄巷子这些景点门票大概多少钱？有没有免费的时候？
5708,spot,509,description,从春熙路坐地铁怎么去都江堰景区？大概要多久能到？
5709,spot,509,description,带5岁的小孩去青城山玩合适吗？有没有不累的路线或者缆车？
5710,spot,509,description,成都周边哪个风景名胜区人少景美，适合情侣慢慢逛，不想去太网红的地方？
5711,spot,509,travel_tips,这个地方几点开门呀，晚上去会不会关门？
5712,spot,509,travel_tips,门票多少钱一张？还是说完全免费随便进？
5713,spot,509,travel_tips,这个景点在锦城公园里面具体怎么走？坐地铁几号线能到？
5714,spot,509,travel_tips,里面好玩吗？大概能逛多久，适合专门跑一趟还是顺路看看？
5715,spot,509,travel_tips,带5岁小孩去合适不？石涧步道会不会很滑，推婴儿车方便吗？
5716,spot,509,cultural_context,林涛石涧在锦城公园里面吗？从哪个门进去最近？
5717,spot,509,cultural_context,去林涛石涧玩要门票不？大概逛一圈要多久？
5718,spot,509,cultural_context,林涛石涧早上几点开门？晚上开到几点？
5719,spot,509,cultural_context,带小孩去林涛石涧耍水安不安全？有没得浅滩可以踩水？
5720,spot,509,cultural_context,林涛石涧到底好不好耍？跟公园里其他地方比有啥子特别的？
5721,spot,510,description,成都那些有名的景点一般几点开门关门啊？
5722,spot,510,description,去武侯祠或者杜甫草堂门票要多少钱，有没有学生票？
5723,spot,510,description,从春熙路怎么坐车去都江堰景区，大概要多久？
5724,spot,510,description,带五岁的小孩去成都大熊猫基地方便吗，里面推婴儿车好不好走？
5725,spot,510,description,青城山和都江堰哪个更好玩，一天时间只够去一个的话选哪个？
5726,spot,512,travel_tips,请问这个公园几点开门关门呢？傍晚去会不会太晚？
5727,spot,512,travel_tips,进去要买门票不？大概多少钱一个人？
5728,spot,512,travel_tips,这个地方咋个去啊？坐地铁能到不？
5729,spot,512,travel_tips,环湖走一圈大概要多久？适合带娃儿去耍不？
5730,spot,512,travel_tips,那边蚊子凶不凶？下午去好还是晚上去好？
5731,spot,512,cultural_context,锦城公园几点开门关门？需要买门票吗？
5732,spot,512,cultural_context,带小孩去锦城公园玩，有什么适合亲子的项目或活动吗？
5733,spot,512,cultural_context,从春熙路坐地铁或者公交怎么去锦城公园方便？大概要多久？
5734,spot,512,cultural_context,锦城公园里面好不好玩？主要能看些什么，大概能逛几个小时？
5735,spot,512,cultural_context,去锦城公园是免费的吗？停车方便不，停车费怎么收的？
5736,spot,510,travel_tips,请问这个公园几点开门关门啊？要不要门票？
5737,spot,510,travel_tips,那边交通方便吗？坐地铁或者公交怎么过去？
5738,spot,510,travel_tips,带小孩去玩合适不？有没有什么要注意的，比如不能进的地方？
5739,spot,510,travel_tips,听说湖边的花挺好看的，什么时间段去拍照效果最好？
5740,spot,510,travel_tips,这个地方到底好不好玩？大概能逛多久，主要看什么？
5741,spot,510,cultural_context,岸芷汀兰在锦城公园里具体哪个位置啊？从哪个门进去最近？
5742,spot,510,cultural_context,请问岸芷汀兰几点开门关门？需要单独买门票吗，还是公园免费进去就行？
5743,spot,510,cultural_context,带5岁小孩去岸芷汀兰玩合适不？那边有没有草坪或者水边可以安全散步的地方？
5744,spot,510,cultural_context,岸芷汀兰到底好不好耍？是不是就是一片水草和兰花，拍照好看吗？大概能逛多久？
5745,spot,510,cultural_context,去岸芷汀兰坐地铁方便吗？坐到哪一站下来，再走多远能到？
5746,spot,512,description,成都那些有名的景点一般早上几点开门啊？我想早点去避开人流。
5747,spot,512,description,去都江堰或者青城山门票多少钱一张？有没有学生票或者老人优惠？
5748,spot,512,description,从春熙路坐地铁怎么去熊猫基地最快？大概要多久？
5749,spot,512,description,宽窄巷子和锦里哪个更好玩？第一次来成都只选一个去的话推荐哪个？
5750,spot,512,description,带5岁的小孩去成都科技馆或者动物园，哪个更合适？里面有没有推车和休息的地方？
5751,spot,519,description,成都的公园一般几点开门关门啊？
5752,spot,519,description,去成都的公园逛一圈要买门票不，大概多少钱？
5753,spot,519,description,人民公园离宽窄巷子咋走？坐地铁方便吗？
5754,spot,519,description,带五岁娃去公园玩，有没有啥儿童设施或者适合遛娃的地方？
5755,spot,519,description,成都哪个公园又好看又好玩，适合周末去拍拍照、发发呆的？
5756,spot,516,description,成都那些有名的景点一般几点开门关门啊？
5757,spot,516,description,去成都旅游，像宽窄巷子、锦里这些地方门票要多少钱？
5758,spot,516,description,从成都市区怎么坐车去都江堰或者青城山？
5759,spot,516,description,带5岁的小孩去成都大熊猫基地玩合适吗？有没有什么要注意的？
5760,spot,516,description,成都周边哪个古镇人少又好玩，值得专程跑一趟？
5761,spot,516,cultural_context,中和湿地公园几点开门关门呢？早上想去逛一圈怕去早了进不去
5762,spot,516,cultural_context,这个公园收门票不？大概多少钱一个人？
5763,spot,516,cultural_context,中和湿地公园具体在哪儿啊？坐地铁或者公交怎么过去方便？
5764,spot,516,cultural_context,里面好不好耍？主要是看风景还是有啥子可以逛的？
5765,spot,516,cultural_context,带娃儿去耍合适不？有没有儿童游乐设施或者适合野餐的地方？
5766,spot,516,travel_tips,那边早上几点开门？我想赶早去拍鸟，怕去太早了吃闭门羹。
5767,spot,516,travel_tips,这个湿地公园要门票不？听说免费的，是真的全免费还是里面有些项目要单独收钱？
5768,spot,516,travel_tips,导航到哪个门比较方便？地铁能到吗，还是得坐公交或者打车过去？
5769,spot,516,travel_tips,带五岁小孩去玩合适不？栈道会不会很难走，有没有那种容易摔跤的湿滑路段？
5770,spot,516,travel_tips,里面除了看鸟还有啥好玩的？大概逛两个小时够不够，值不值得专门跑一趟？
5771,spot,519,travel_tips,请问这个地方周末几点开门？人多不多，大概要逛多久啊？
5772,spot,519,travel_tips,这里门票多少钱？是免费的吗？需要提前预约不？
5773,spot,519,travel_tips,木立方在哪个位置？从市区坐地铁或者公交怎么过去方便？
5774,spot,519,travel_tips,带五岁小孩去合适吗？里面有没有可以爬高又安全的地方？
5775,spot,519,travel_tips,这个地方值不值得专门跑一趟？春秋季去是不是风景最好？
5776,spot,524,description,成都那些热门景点一般几点开门关门啊？
5777,spot,524,description,去武侯祠或者熊猫基地门票多少钱一张？
5778,spot,524,description,从春熙路怎么去都江堰景区最方便？
5779,spot,524,description,带小孩去成都科技馆玩合适吗，大概能逛多久？
5780,spot,524,description,青城山和峨眉山哪个更好玩，适合老人去吗？
5781,spot,519,cultural_context,桂溪湿地公园东区的木立方几点开门关门？晚上去能看吗？
5782,spot,519,cultural_context,去那个木立方要买门票不？大概多少钱一个人？
5783,spot,519,cultural_context,从地铁站到桂溪湿地公园东区木立方咋走最近？要坐公交吗？
5784,spot,519,cultural_context,带5岁小孩去木立方那边好玩吗？有没有啥互动或者科普活动？
5785,spot,519,cultural_context,木立方里面到底能看些啥？值不值得专门跑一趟？
5786,spot,524,travel_tips,这个景点是免费的吗？大概能逛多久？
5787,spot,524,travel_tips,下雨天去会不会更巴适？需要穿啥子鞋子不？
5788,spot,524,travel_tips,那边停车方便不？坐地铁或者公交咋个过去？
5789,spot,524,travel_tips,带五岁的小娃娃去耍安全不？能不能下水踩？
5790,spot,524,travel_tips,这个地方好不好耍？值不值得专门跑一趟？
5791,spot,524,cultural_context,桂溪生态公园的雨水花园几点开放？要门票吗？
5792,spot,524,cultural_context,带5岁小孩去雨水花园玩，有适合小朋友的互动设施吗？
5793,spot,524,cultural_context,从地铁站出来怎么走到雨水花园？大概要走多久？
5794,spot,524,cultural_context,雨水花园除了看植物，还有啥好玩的？能野餐或者骑车吗？
5795,spot,524,cultural_context,网上说这是海绵城市示范工程，实际去逛会不会很无聊？值得专门跑一趟吗？
5796,spot,532,description,成都的公园一般早上几点开门，晚上几点关门？
5797,spot,532,description,去成都的公园玩要买门票吗，大概多少钱一个人？
5798,spot,532,description,带小孩去成都哪个公园最合适，有没有儿童游乐设施？
5799,spot,532,description,成都的公园都在哪些地方，坐地铁或者公交方便吗？
5800,spot,532,description,听说成都公园里可以喝茶打麻将，是真的好玩吗，还是只适合散步？
5801,spot,532,travel_tips,周末下午去大概要逛多久？会不会太热？
5802,spot,532,travel_tips,这个地方免费进吗？需不需要提前预约买票？
5803,spot,532,travel_tips,从春熙路坐地铁怎么过去？下车后要走很远吗？
5804,spot,532,travel_tips,里面除了拍照还有啥好玩的？带五岁娃去合适不？
5805,spot,532,travel_tips,听说园里雕塑挺多，下午去光线怎么样？适合拍人像吗？
5806,spot,532,cultural_context,文化方洲公园几点开门关门呢？
5807,spot,532,cultural_context,这个公园要门票吗，还是免费进去的？
5808,spot,532,cultural_context,从地铁站怎么走到文化方洲公园啊？
5809,spot,532,cultural_context,带小孩去文化方洲公园玩合适吗，有没有什么互动项目？
5810,spot,532,cultural_context,听说那边有些艺术装置，实际逛起来好玩吗，大概能玩多久？
5811,spot,539,description,成都的公园一般早上几点开门，晚上几点关门呢？
5812,spot,539,description,去成都的公园玩要买门票吗，大概多少钱一张？
5813,spot,539,description,从春熙路怎么坐车去人民公园，大概要多久？
5814,spot,539,description,带五岁的小孩去成都的公园合适吗，有没有儿童游乐设施？
5815,spot,539,description,成都哪个公园最好玩，适合逛一整天的那种，求推荐？
5816,spot,539,travel_tips,早上几点去人少一点？大概要逛多久？
5817,spot,539,travel_tips,这个地方收门票吗？还是免费随便进？
5818,spot,539,travel_tips,从春熙路坐地铁或者公交怎么过去方便？
5819,spot,539,travel_tips,带5岁小孩去走那个栈道累不累？有没有危险？
5820,spot,539,travel_tips,里面除了看鸟还有其他好玩的吗？会不会很无聊？
5821,spot,539,cultural_context,新川湿地公园早上几点开门，晚上几点关门啊？
5822,spot,539,cultural_context,去新川湿地公园要门票不，大概多少钱一个人？
5823,spot,539,cultural_context,新川湿地公园具体在哪个位置，坐地铁或者公交怎么过去方便？
5824,spot,539,cultural_context,新川湿地公园里面好玩吗，主要能看些什么或者逛多久比较合适？
5825,spot,539,cultural_context,带家里小孩去新川湿地公园耍合适不，有没有啥适合小朋友玩的项目？
5826,spot,547,travel_tips,锦城公园几点开门，晚上开到几点关门呢？
5827,spot,547,travel_tips,去锦城公园要门票不，还是免费随便进？
5828,spot,547,travel_tips,带5岁小孩去锦城公园玩，有没有适合小朋友的设施？
5829,spot,547,travel_tips,锦城公园离地铁站远不远，坐公交怎么过去方便？
5830,spot,547,travel_tips,网上说傍晚去锦城公园拍照好看，实际逛一圈大概要多久？
5831,spot,547,cultural_context,香堤雅境几点开门关门？门票收多少钱？
5832,spot,547,cultural_context,香堤雅境在哪儿？坐地铁或者公交怎么过去方便？
5833,spot,547,cultural_context,香堤雅境里面好不好玩？主要看啥子风景？
5834,spot,547,cultural_context,带娃去香堤雅境耍一天合适不？有没有草坪和耍水的地方？
